trial_number,fold,train_row_count,filtered_train_row_count,validation_row_count,selected_feature_count,accuracy,precision,recall,f1,f1_weighted,roc_auc,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_max_samples,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_n_jobs,param_random_state
50,1,2227,1826,557,24,0.6642728904847397,0.5763546798029556,0.536697247706422,0.5558194774346793,0.6619254140117946,0.6843116559768342,True,balanced,entropy,10.0,log2,0.675824034762259,19,25,700,-1,73
50,2,2227,1826,557,3,0.5888689407540395,0.4724770642201835,0.4746543778801843,0.4735632183908046,0.5890387577236467,0.593968555164001,True,balanced,entropy,10.0,log2,0.675824034762259,19,25,700,-1,73
50,3,2227,1802,557,15,0.5727109515260324,0.4545454545454545,0.4838709677419355,0.46875,0.5748963168734265,0.5857007319056655,True,balanced,entropy,10.0,log2,0.675824034762259,19,25,700,-1,73
50,4,2227,1828,557,8,0.5403949730700179,0.4235294117647059,0.4976958525345622,0.4576271186440678,0.5452940049519277,0.5405936568175658,True,balanced,entropy,10.0,log2,0.675824034762259,19,25,700,-1,73
50,5,2228,1818,556,17,0.5719424460431655,0.4461538461538462,0.4009216589861751,0.4223300970873786,0.5672403436474122,0.5668610578687655,True,balanced,entropy,10.0,log2,0.675824034762259,19,25,700,-1,73
51,1,2227,1826,557,24,0.6642728904847397,0.5701357466063348,0.5779816513761468,0.5740318906605922,0.6646739615950692,0.678046602257043,True,balanced,entropy,10.0,0.5,0.9046660884051246,19,22,900,-1,73
51,2,2227,1826,557,3,0.5870736086175943,0.4697674418604651,0.4654377880184331,0.4675925925925926,0.5867232244063773,0.5891230685822716,True,balanced,entropy,10.0,0.5,0.9046660884051246,19,22,900,-1,73
51,3,2227,1802,557,15,0.5727109515260324,0.4537444933920704,0.4746543778801843,0.4639639639639639,0.5743340408926304,0.5952426131743019,True,balanced,entropy,10.0,0.5,0.9046660884051246,19,22,900,-1,73
51,4,2227,1828,557,8,0.5296229802513465,0.4124513618677042,0.488479262672811,0.4472573839662447,0.5347708300191654,0.5432773109243697,True,balanced,entropy,10.0,0.5,0.9046660884051246,19,22,900,-1,73
51,5,2228,1818,556,17,0.5593525179856115,0.4345794392523364,0.4285714285714285,0.4315545243619489,0.5587895312295601,0.5684651251308402,True,balanced,entropy,10.0,0.5,0.9046660884051246,19,22,900,-1,73
52,1,2227,1826,557,24,0.6696588868940754,0.5779816513761468,0.5779816513761468,0.5779816513761468,0.6696588868940754,0.6801575058861735,True,balanced,entropy,10.0,0.5,0.9388947574117952,18,20,900,-1,73
52,2,2227,1826,557,3,0.59245960502693,0.4764150943396226,0.4654377880184331,0.4708624708624708,0.5915720347045617,0.5893873678503659,True,balanced,entropy,10.0,0.5,0.9388947574117952,18,20,900,-1,73
52,3,2227,1802,557,15,0.5709156193895871,0.4508928571428571,0.4654377880184331,0.4580498866213152,0.5720895571746955,0.5949579831932773,True,balanced,entropy,10.0,0.5,0.9388947574117952,18,20,900,-1,73
52,4,2227,1828,557,8,0.5296229802513465,0.4124513618677042,0.488479262672811,0.4472573839662447,0.5347708300191654,0.5442938465708863,True,balanced,entropy,10.0,0.5,0.9388947574117952,18,20,900,-1,73
52,5,2228,1818,556,17,0.5719424460431655,0.4492753623188406,0.4285714285714285,0.4386792452830189,0.5700054809158378,0.5699604420700624,True,balanced,entropy,10.0,0.5,0.9388947574117952,18,20,900,-1,73
53,1,2227,1826,557,24,0.6660682226211849,0.5727272727272728,0.5779816513761468,0.5753424657534246,0.6663366420202019,0.6796703742794512,True,balanced,entropy,10.0,0.5,0.8901838514273013,20,19,900,-1,73
53,2,2227,1826,557,3,0.5888689407540395,0.4727272727272727,0.4792626728110599,0.4759725400457666,0.5893692202254203,0.5922811059907834,True,balanced,entropy,10.0,0.5,0.8901838514273013,20,19,900,-1,73
53,3,2227,1802,557,15,0.5763016157989228,0.4595744680851064,0.4976958525345622,0.4778761061946903,0.5789778381144458,0.5954730279208458,True,balanced,entropy,10.0,0.5,0.8901838514273013,20,19,900,-1,73
53,4,2227,1828,557,8,0.5296229802513465,0.4131274131274131,0.4930875576036866,0.4495798319327731,0.5348922784165191,0.5425454052588777,True,balanced,entropy,10.0,0.5,0.8901838514273013,20,19,900,-1,73
53,5,2228,1818,556,17,0.5611510791366906,0.4372093023255814,0.4331797235023041,0.4351851851851852,0.5607805912133038,0.5644277693949404,True,balanced,entropy,10.0,0.5,0.8901838514273013,20,19,900,-1,73
54,1,2227,1826,557,24,0.6660682226211849,0.5720720720720721,0.5825688073394495,0.5772727272727273,0.666595198854707,0.6783172309274444,True,balanced,entropy,10.0,0.5,0.8526816618494297,20,15,800,-1,73
54,2,2227,1826,557,3,0.5906642728904847,0.4744186046511628,0.4700460829493088,0.4722222222222222,0.5903169354984956,0.5924030902683655,True,balanced,entropy,10.0,0.5,0.8526816618494297,20,15,800,-1,73
54,3,2227,1802,557,15,0.5691202872531418,0.4497816593886463,0.4746543778801843,0.4618834080717489,0.5710466982564004,0.5959067497966928,True,balanced,entropy,10.0,0.5,0.8526816618494297,20,15,800,-1,73
54,4,2227,1828,557,8,0.5385996409335727,0.4230769230769231,0.5069124423963134,0.4612159329140461,0.5438233449286114,0.5431959880726484,True,balanced,entropy,10.0,0.5,0.8526816618494297,20,15,800,-1,73
54,5,2228,1818,556,17,0.5773381294964028,0.4575471698113207,0.4470046082949309,0.4522144522144522,0.5764221435719377,0.5671193398855403,True,balanced,entropy,10.0,0.5,0.8526816618494297,20,15,800,-1,73
55,1,2227,1826,557,24,0.6804308797127468,0.5952380952380952,0.573394495412844,0.5841121495327103,0.6793076292150205,0.6902925495927039,True,balanced,entropy,15.0,log2,0.8648840887149352,17,14,800,-1,73
55,2,2227,1826,557,3,0.5870736086175943,0.4700460829493088,0.4700460829493088,0.4700460829493088,0.5870736086175943,0.5885131471943617,True,balanced,entropy,15.0,log2,0.8648840887149352,17,14,800,-1,73
55,3,2227,1802,557,15,0.5673249551166966,0.4469026548672566,0.4654377880184331,0.455981941309255,0.5688183785507755,0.5899295201951749,True,balanced,entropy,15.0,log2,0.8648840887149352,17,14,800,-1,73
55,4,2227,1828,557,8,0.5350089766606823,0.416,0.4792626728110599,0.4453961456102783,0.5395796465596983,0.5364326375711574,True,balanced,entropy,15.0,log2,0.8648840887149352,17,14,800,-1,73
55,5,2228,1818,556,17,0.5755395683453237,0.4541062801932367,0.4331797235023041,0.4433962264150943,0.5736188802358727,0.5691991898100948,True,balanced,entropy,15.0,log2,0.8648840887149352,17,14,800,-1,73
56,1,2227,1826,557,24,0.6499102333931778,0.5520361990950227,0.5596330275229358,0.5558086560364465,0.6503284626258743,0.6881139887959731,True,balanced,entropy,30.0,sqrt,0.8277533012102893,20,12,800,-1,73
56,2,2227,1826,557,3,0.5870736086175943,0.4705882352941176,0.4792626728110599,0.4748858447488584,0.5877374415398945,0.5916711846028734,True,balanced,entropy,30.0,sqrt,0.8277533012102893,20,12,800,-1,73
56,3,2227,1802,557,15,0.5673249551166966,0.4487179487179487,0.4838709677419355,0.4656319290465632,0.5699324686056744,0.5884521550555707,True,balanced,entropy,30.0,sqrt,0.8277533012102893,20,12,800,-1,73
56,4,2227,1828,557,8,0.5296229802513465,0.4117647058823529,0.4838709677419355,0.4449152542372881,0.5346368331929885,0.5323122797506099,True,balanced,entropy,30.0,sqrt,0.8277533012102893,20,12,800,-1,73
56,5,2228,1818,556,17,0.5629496402877698,0.4368932038834951,0.4147465437788018,0.425531914893617,0.560755743365657,0.5645229259274362,True,balanced,entropy,30.0,sqrt,0.8277533012102893,20,12,800,-1,73
57,1,2227,1826,557,24,0.6876122082585279,0.6134020618556701,0.5458715596330275,0.5776699029126213,0.6838534969646507,0.6919569159156721,True,balanced,entropy,50.0,0.5,0.8722228456983181,10,17,1000,-1,73
57,2,2227,1826,557,3,0.5888689407540395,0.4724770642201835,0.4746543778801843,0.4735632183908046,0.5890387577236467,0.5755285985361887,True,balanced,entropy,50.0,0.5,0.8722228456983181,10,17,1000,-1,73
57,3,2227,1802,557,15,0.5816876122082585,0.4603960396039604,0.4285714285714285,0.4439140811455847,0.5787140827608628,0.5902683654106804,True,balanced,entropy,50.0,0.5,0.8722228456983181,10,17,1000,-1,73
57,4,2227,1828,557,8,0.5619389587073609,0.4377880184331797,0.4377880184331797,0.4377880184331797,0.5619389587073609,0.5388723231227974,True,balanced,entropy,50.0,0.5,0.8722228456983181,10,17,1000,-1,73
57,5,2228,1818,556,17,0.5665467625899281,0.4318181818181818,0.3502304147465437,0.3867684478371501,0.5562951479795473,0.5623887008414556,True,balanced,entropy,50.0,0.5,0.8722228456983181,10,17,1000,-1,73
58,1,2227,1826,557,24,0.6588868940754039,0.5642201834862385,0.5642201834862385,0.5642201834862385,0.6588868940754039,0.6794809342101702,True,balanced,entropy,10.0,,0.8478508706669265,18,10,900,-1,73
58,2,2227,1826,557,3,0.5906642728904847,0.4741784037558685,0.4654377880184331,0.4697674418604651,0.5899572738786133,0.5887503388452155,True,balanced,entropy,10.0,,0.8478508706669265,18,10,900,-1,73
58,3,2227,1802,557,15,0.5798922800718133,0.4611872146118721,0.4654377880184331,0.463302752293578,0.5802362019826636,0.5951612903225807,True,balanced,entropy,10.0,,0.8478508706669265,18,10,900,-1,73
58,4,2227,1828,557,8,0.5385996409335727,0.421875,0.4976958525345622,0.4566596194503171,0.543585071257827,0.5428571428571428,True,balanced,entropy,10.0,,0.8478508706669265,18,10,900,-1,73
58,5,2228,1818,556,17,0.5737410071942446,0.4519230769230769,0.4331797235023041,0.4423529411764706,0.5720197661547104,0.5663037124641463,True,balanced,entropy,10.0,,0.8478508706669265,18,10,900,-1,73
59,1,2227,1826,557,24,0.6588868940754039,0.5714285714285714,0.5137614678899083,0.5410628019323671,0.6551838511794799,0.6645422316040162,True,balanced,entropy,5.0,0.5,0.7653668103196074,20,15,1000,-1,73
59,2,2227,1826,557,3,0.5691202872531418,0.4470046082949309,0.4470046082949309,0.4470046082949309,0.5691202872531418,0.5876457034426674,True,balanced,entropy,5.0,0.5,0.7653668103196074,20,15,1000,-1,73
59,3,2227,1802,557,15,0.5601436265709157,0.4375,0.4516129032258064,0.4444444444444444,0.5613470355974911,0.590729194903768,True,balanced,entropy,5.0,0.5,0.7653668103196074,20,15,1000,-1,73
59,4,2227,1828,557,8,0.5314183123877917,0.4172932330827067,0.511520737327189,0.4596273291925465,0.536993206486947,0.547438330170778,True,balanced,entropy,5.0,0.5,0.7653668103196074,20,15,1000,-1,73
59,5,2228,1818,556,17,0.5683453237410072,0.4454976303317535,0.4331797235023041,0.4392523364485981,0.5672129291156351,0.572910294577437,True,balanced,entropy,5.0,0.5,0.7653668103196074,20,15,1000,-1,73
60,1,2227,1826,557,24,0.6642728904847397,0.5720930232558139,0.5642201834862385,0.5681293302540416,0.6638493505718291,0.6863954967389245,True,balanced_subsample,entropy,,log2,0.8156216738999206,18,18,900,-1,73
60,2,2227,1826,557,3,0.5834829443447038,0.4657534246575342,0.4700460829493088,0.4678899082568807,0.5838239267520425,0.5910612632149634,True,balanced_subsample,entropy,,log2,0.8156216738999206,18,18,900,-1,73
60,3,2227,1802,557,15,0.5691202872531418,0.4506437768240343,0.4838709677419355,0.4666666666666667,0.5715890491949845,0.5896313364055299,True,balanced_subsample,entropy,,log2,0.8156216738999206,18,18,900,-1,73
60,4,2227,1828,557,8,0.5368043087971275,0.4183266932270916,0.4838709677419355,0.4487179487179487,0.5414404330118211,0.5406885334779074,True,balanced_subsample,entropy,,log2,0.8156216738999206,18,18,900,-1,73
60,5,2228,1818,556,17,0.5683453237410072,0.4416243654822335,0.4009216589861751,0.4202898550724637,0.5641030467017939,0.5633946413278415,True,balanced_subsample,entropy,,log2,0.8156216738999206,18,18,900,-1,73
61,1,2227,1826,557,24,0.6660682226211849,0.5727272727272728,0.5779816513761468,0.5753424657534246,0.6663366420202019,0.682444318151065,True,balanced,entropy,10.0,0.5,0.8917372067031637,20,19,900,-1,73
61,2,2227,1826,557,3,0.5888689407540395,0.4724770642201835,0.4746543778801843,0.4735632183908046,0.5890387577236467,0.5909528327460016,True,balanced,entropy,10.0,0.5,0.8917372067031637,20,19,900,-1,73
61,3,2227,1802,557,15,0.5763016157989228,0.4592274678111588,0.4930875576036866,0.4755555555555555,0.5787292317084016,0.5966251016535646,True,balanced,entropy,10.0,0.5,0.8917372067031637,20,19,900,-1,73
61,4,2227,1828,557,8,0.5296229802513465,0.4137931034482758,0.4976958525345622,0.4518828451882845,0.5350012285890425,0.5412577934399566,True,balanced,entropy,10.0,0.5,0.8917372067031637,20,19,900,-1,73
61,5,2228,1818,556,17,0.5629496402877698,0.4386792452830189,0.4285714285714285,0.4335664335664335,0.5620024718637483,0.5634218289085546,True,balanced,entropy,10.0,0.5,0.8917372067031637,20,19,900,-1,73
62,1,2227,1826,557,24,0.6678635547576302,0.5746606334841629,0.5825688073394495,0.5785876993166287,0.668260336337368,0.6789667397364078,True,balanced,entropy,10.0,0.5,0.8899283061115959,19,19,800,-1,73
62,2,2227,1826,557,3,0.5906642728904847,0.4746543778801843,0.4746543778801843,0.4746543778801843,0.5906642728904847,0.5913594470046082,True,balanced,entropy,10.0,0.5,0.8899283061115959,19,19,800,-1,73
62,3,2227,1802,557,15,0.5727109515260324,0.4549356223175965,0.488479262672811,0.4711111111111111,0.575159140451693,0.5953917050691244,True,balanced,entropy,10.0,0.5,0.8899283061115959,19,19,800,-1,73
62,4,2227,1828,557,8,0.526032315978456,0.4099616858237548,0.4930875576036866,0.4476987447698745,0.5314516196469742,0.5430740037950664,True,balanced,entropy,10.0,0.5,0.8899283061115959,19,19,800,-1,73
62,5,2228,1818,556,17,0.5665467625899281,0.4433962264150943,0.4331797235023041,0.4382284382284382,0.5656073897907955,0.566222149722007,True,balanced,entropy,10.0,0.5,0.8899283061115959,19,19,800,-1,73
63,1,2227,1826,557,24,0.6750448833034112,0.583710407239819,0.591743119266055,0.5876993166287016,0.6754330858219654,0.6808070146951368,True,balanced,entropy,10.0,0.5,0.8889568080952891,20,19,700,-1,73
63,2,2227,1826,557,3,0.5798922800718133,0.4608294930875576,0.4608294930875576,0.4608294930875576,0.5798922800718133,0.5924979669287069,True,balanced,entropy,10.0,0.5,0.8889568080952891,20,19,700,-1,73
63,3,2227,1802,557,15,0.5745062836624776,0.4579831932773109,0.5023041474654378,0.4791208791208791,0.5775458792548502,0.5950799674708593,True,balanced,entropy,10.0,0.5,0.8889568080952891,20,19,700,-1,73
63,4,2227,1828,557,8,0.533213644524237,0.4176245210727969,0.5023041474654378,0.4560669456066946,0.538550837531111,0.5414204391433993,True,balanced,entropy,10.0,0.5,0.8889568080952891,20,19,700,-1,73
63,5,2228,1818,556,17,0.5683453237410072,0.4454976303317535,0.4331797235023041,0.4392523364485981,0.5672129291156351,0.565909492543806,True,balanced,entropy,10.0,0.5,0.8889568080952891,20,19,700,-1,73
64,1,2227,1826,557,24,0.6606822262118492,0.5638766519823789,0.5871559633027523,0.5752808988764045,0.6618311229921466,0.6821330951801033,True,balanced,entropy,10.0,0.5,0.8387074819451776,20,19,700,-1,73
64,2,2227,1826,557,3,0.5906642728904847,0.4744186046511628,0.4700460829493088,0.4722222222222222,0.5903169354984956,0.5950867443751694,True,balanced,entropy,10.0,0.5,0.8387074819451776,20,19,700,-1,73
64,3,2227,1802,557,15,0.5673249551166966,0.4473684210526316,0.4700460829493088,0.4584269662921348,0.5691155050076834,0.5936703713743562,True,balanced,entropy,10.0,0.5,0.8387074819451776,20,19,700,-1,73
64,4,2227,1828,557,8,0.5314183123877917,0.416030534351145,0.5023041474654378,0.4551148225469729,0.536825646313519,0.5420439143399295,True,balanced,entropy,10.0,0.5,0.8387074819451776,20,19,700,-1,73
64,5,2228,1818,556,17,0.5701438848920863,0.4476190476190476,0.4331797235023041,0.4402810304449648,0.5688168192262033,0.5711838832021533,True,balanced,entropy,10.0,0.5,0.8387074819451776,20,19,700,-1,73
65,1,2227,1826,557,24,0.651705565529623,0.5540540540540541,0.5642201834862385,0.5590909090909091,0.6522552074075976,0.6779654136559227,True,balanced,entropy,10.0,0.5,0.8572543532706071,20,16,700,-1,73
65,2,2227,1826,557,3,0.5888689407540395,0.4722222222222222,0.4700460829493088,0.4711316397228637,0.5886960519125841,0.5916169693683926,True,balanced,entropy,10.0,0.5,0.8572543532706071,20,16,700,-1,73
65,3,2227,1802,557,15,0.5619389587073609,0.4405286343612334,0.4608294930875576,0.4504504504504504,0.563602966293285,0.5949579831932773,True,balanced,entropy,10.0,0.5,0.8572543532706071,20,16,700,-1,73
65,4,2227,1828,557,8,0.5296229802513465,0.4137931034482758,0.4976958525345622,0.4518828451882845,0.5350012285890425,0.5404581187313635,True,balanced,entropy,10.0,0.5,0.8572543532706071,20,16,700,-1,73
65,5,2228,1818,556,17,0.5737410071942446,0.4528301886792453,0.4423963133640553,0.4475524475524475,0.5728172256448902,0.5665212131098515,True,balanced,entropy,10.0,0.5,0.8572543532706071,20,16,700,-1,73
66,1,2227,1826,557,24,0.6660682226211849,0.573394495412844,0.573394495412844,0.573394495412844,0.6660682226211849,0.6782766366268843,True,balanced,entropy,10.0,0.5,0.8863408650345614,19,12,800,-1,73
66,2,2227,1826,557,3,0.5942549371633752,0.4786729857819905,0.4654377880184331,0.4719626168224299,0.5931853250321133,0.5919287069666577,True,balanced,entropy,10.0,0.5,0.8863408650345614,19,12,800,-1,73
66,3,2227,1802,557,15,0.5745062836624776,0.4565217391304347,0.4838709677419355,0.4697986577181208,0.5765470619792341,0.5944293846570886,True,balanced,entropy,10.0,0.5,0.8863408650345614,19,12,800,-1,73
66,4,2227,1828,557,8,0.5314183123877917,0.4153846153846154,0.4976958525345622,0.4528301886792453,0.5367233191687454,0.5432908647329899,True,balanced,entropy,10.0,0.5,0.8863408650345614,19,12,800,-1,73
66,5,2228,1818,556,17,0.5593525179856115,0.4326923076923077,0.4147465437788018,0.4235294117647059,0.5575731759827176,0.5677310604515857,True,balanced,entropy,10.0,0.5,0.8863408650345614,19,12,800,-1,73
67,1,2227,1826,557,24,0.6696588868940754,0.5876288659793815,0.5229357798165137,0.5533980582524272,0.6656841577097455,0.6794809342101702,True,balanced,log_loss,10.0,0.5,0.8535381038188106,4,17,600,-1,73
67,2,2227,1826,557,3,0.5727109515260324,0.448780487804878,0.423963133640553,0.4360189573459715,0.5703405701240659,0.5824817023583627,True,balanced,log_loss,10.0,0.5,0.8535381038188106,4,17,600,-1,73
67,3,2227,1802,557,15,0.5942549371633752,0.4764397905759162,0.4193548387096774,0.446078431372549,0.588798012020937,0.6011385199240987,True,balanced,log_loss,10.0,0.5,0.8535381038188106,4,17,600,-1,73
67,4,2227,1828,557,8,0.5350089766606823,0.4094827586206896,0.4377880184331797,0.4231625835189309,0.5375318276338045,0.5313092979127134,True,balanced,log_loss,10.0,0.5,0.8535381038188106,4,17,600,-1,73
67,5,2228,1818,556,17,0.5413669064748201,0.4,0.3502304147465437,0.3734643734643734,0.534936596699952,0.5610293218057991,True,balanced,log_loss,10.0,0.5,0.8535381038188106,4,17,600,-1,73
68,1,2227,1826,557,24,0.6570915619389587,0.5610859728506787,0.5688073394495413,0.5649202733485194,0.6575012121104717,0.686503748207085,True,balanced,gini,10.0,0.5,0.7503109875771902,19,15,600,-1,73
68,2,2227,1826,557,3,0.5834829443447038,0.4651162790697674,0.4608294930875576,0.4629629629629629,0.5831295133142588,0.5969232854432095,True,balanced,gini,10.0,0.5,0.7503109875771902,19,15,600,-1,73
68,3,2227,1802,557,15,0.5745062836624776,0.4565217391304347,0.4838709677419355,0.4697986577181208,0.5765470619792341,0.5894686907020873,True,balanced,gini,10.0,0.5,0.7503109875771902,19,15,600,-1,73
68,4,2227,1828,557,8,0.5278276481149012,0.4108527131782946,0.488479262672811,0.4463157894736842,0.5330576734737273,0.5396177825969097,True,balanced,gini,10.0,0.5,0.7503109875771902,19,15,600,-1,73
68,5,2228,1818,556,17,0.5863309352517986,0.4682926829268293,0.4423963133640553,0.4549763033175355,0.5840465068703331,0.5747726438562865,True,balanced,gini,10.0,0.5,0.7503109875771902,19,15,600,-1,73
69,1,2227,1826,557,24,0.6660682226211849,0.6538461538461539,0.3119266055045872,0.422360248447205,0.6309890445203848,0.6888311547725368,True,,entropy,20.0,0.5,0.7935628643705503,20,14,800,-1,73
69,2,2227,1826,557,3,0.6247755834829444,0.5465116279069767,0.216589861751152,0.3102310231023102,0.573967522558329,0.5958186500406615,True,,entropy,20.0,0.5,0.7935628643705503,20,14,800,-1,73
69,3,2227,1802,557,15,0.6175942549371634,0.5217391304347826,0.2211981566820276,0.3106796116504854,0.5699367016317786,0.5909325020330713,True,,entropy,20.0,0.5,0.7935628643705503,20,14,800,-1,73
69,4,2227,1828,557,8,0.6068222621184919,0.4861111111111111,0.1612903225806451,0.2422145328719723,0.5427396915236491,0.5431417728381676,True,,entropy,20.0,0.5,0.7935628643705503,20,14,800,-1,73
69,5,2228,1818,556,17,0.6097122302158273,0.5,0.1428571428571428,0.2222222222222222,0.5376102479361049,0.5690088767451028,True,,entropy,20.0,0.5,0.7935628643705503,20,14,800,-1,73
70,1,2227,1826,557,24,0.6642728904847397,0.5707762557077626,0.573394495412844,0.5720823798627003,0.6644090655373571,0.6836350843008308,True,balanced,entropy,15.0,0.5,0.9283826982511167,17,19,800,-1,73
70,2,2227,1826,557,3,0.5906642728904847,0.4741784037558685,0.4654377880184331,0.4697674418604651,0.5899572738786133,0.5853280021686094,True,balanced,entropy,15.0,0.5,0.9283826982511167,17,19,800,-1,73
70,3,2227,1802,557,15,0.5583482944344704,0.4349775784753363,0.4470046082949309,0.4409090909090909,0.5593937472848447,0.5914746543778802,True,balanced,entropy,15.0,0.5,0.9283826982511167,17,19,800,-1,73
70,4,2227,1828,557,8,0.5278276481149012,0.4087301587301587,0.4746543778801843,0.4392324093816631,0.532635141689573,0.5418541610192464,True,balanced,entropy,15.0,0.5,0.9283826982511167,17,19,800,-1,73
70,5,2228,1818,556,17,0.5665467625899281,0.441747572815534,0.4193548387096774,0.4302600472813239,0.5643709224326063,0.567187308837323,True,balanced,entropy,15.0,0.5,0.9283826982511167,17,19,800,-1,73
71,1,2227,1826,557,24,0.6642728904847397,0.5695067264573991,0.5825688073394495,0.5759637188208617,0.6649289764554965,0.6842845931097941,True,balanced,entropy,50.0,0.5,0.8942300055616282,18,22,800,-1,73
71,2,2227,1826,557,3,0.585278276481149,0.4672897196261682,0.4608294930875576,0.4640371229698375,0.5847457384715824,0.5886215776633233,True,balanced,entropy,50.0,0.5,0.8942300055616282,18,22,800,-1,73
71,3,2227,1802,557,15,0.5673249551166966,0.4473684210526316,0.4700460829493088,0.4584269662921348,0.5691155050076834,0.5916237462727025,True,balanced,entropy,50.0,0.5,0.8942300055616282,18,22,800,-1,73
71,4,2227,1828,557,8,0.5368043087971275,0.4183266932270916,0.4838709677419355,0.4487179487179487,0.5414404330118211,0.542016806722689,True,balanced,entropy,50.0,0.5,0.8942300055616282,18,22,800,-1,73
71,5,2228,1818,556,17,0.5629496402877698,0.4368932038834951,0.4147465437788018,0.425531914893617,0.560755743365657,0.5655832415752484,True,balanced,entropy,50.0,0.5,0.8942300055616282,18,22,800,-1,73
72,1,2227,1826,557,24,0.6786355475763016,0.5898617511520737,0.5871559633027523,0.5885057471264368,0.6785028085476568,0.6836350843008309,True,balanced,entropy,10.0,0.3,0.870674873253815,19,13,700,-1,73
72,2,2227,1826,557,3,0.5888689407540395,0.4716981132075472,0.4608294930875576,0.4662004662004662,0.5879735504288309,0.5918338303063161,True,balanced,entropy,10.0,0.3,0.870674873253815,19,13,700,-1,73
72,3,2227,1802,557,15,0.5727109515260324,0.4541484716157205,0.4792626728110599,0.4663677130044843,0.5746213091042638,0.5935754947140146,True,balanced,entropy,10.0,0.3,0.870674873253815,19,13,700,-1,73
72,4,2227,1828,557,8,0.5314183123877917,0.4147286821705426,0.4930875576036866,0.4505263157894736,0.5366085656906572,0.5370832203849282,True,balanced,entropy,10.0,0.3,0.870674873253815,19,13,700,-1,73
72,5,2228,1818,556,17,0.5755395683453237,0.4545454545454545,0.4377880184331797,0.4460093896713615,0.5740290123258023,0.5704770061036119,True,balanced,entropy,10.0,0.3,0.870674873253815,19,13,700,-1,73
73,1,2227,1826,557,24,0.6732495511669659,0.5818181818181818,0.5871559633027523,0.5844748858447488,0.673512198105789,0.6836486157343509,True,balanced,entropy,10.0,0.3,0.8795511745784805,19,9,700,-1,73
73,2,2227,1826,557,3,0.5942549371633752,0.4788732394366197,0.4700460829493088,0.4744186046511628,0.5935541398972219,0.5901396042287883,True,balanced,entropy,10.0,0.3,0.8795511745784805,19,9,700,-1,73
73,3,2227,1802,557,15,0.5763016157989228,0.4581497797356828,0.4792626728110599,0.4684684684684684,0.5779110657590788,0.5924640824071563,True,balanced,entropy,10.0,0.3,0.8795511745784805,19,9,700,-1,73
73,4,2227,1828,557,8,0.5206463195691203,0.4038461538461538,0.4838709677419355,0.440251572327044,0.5260732805289465,0.5361073461642721,True,balanced,entropy,10.0,0.3,0.8795511745784805,19,9,700,-1,73
73,5,2228,1818,556,17,0.5737410071942446,0.4528301886792453,0.4423963133640553,0.4475524475524475,0.5728172256448902,0.5675543411769504,True,balanced,entropy,10.0,0.3,0.8795511745784805,19,9,700,-1,73
74,1,2227,1826,557,24,0.6624775583482945,0.5728155339805825,0.5412844036697247,0.5566037735849056,0.6606362751350181,0.6789938026034479,True,balanced,entropy,10.0,0.3,0.8772354919435508,16,9,700,-1,73
74,2,2227,1826,557,3,0.5942549371633752,0.4788732394366197,0.4700460829493088,0.4744186046511628,0.5935541398972219,0.5905191108701546,True,balanced,entropy,10.0,0.3,0.8772354919435508,16,9,700,-1,73
74,3,2227,1802,557,15,0.5745062836624776,0.4557522123893805,0.4746543778801843,0.4650112866817156,0.5759749199856175,0.5941718622933043,True,balanced,entropy,10.0,0.3,0.8772354919435508,16,9,700,-1,73
74,4,2227,1828,557,8,0.5152603231597845,0.3968871595330739,0.4700460829493088,0.430379746835443,0.5205653591800559,0.5357142857142857,True,balanced,entropy,10.0,0.3,0.8772354919435508,16,9,700,-1,73
74,5,2228,1818,556,17,0.5755395683453237,0.4532019704433497,0.423963133640553,0.4380952380952381,0.5727589027044261,0.5692263773908078,True,balanced,entropy,10.0,0.3,0.8772354919435508,16,9,700,-1,73
