trial_number,fold,train_row_count,filtered_train_row_count,validation_row_count,selected_feature_count,accuracy,precision,recall,f1,f1_weighted,roc_auc,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_max_samples,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_n_jobs,param_random_state
4,1,2227,1826,557,24,0.6570915619389587,0.5692307692307692,0.5091743119266054,0.5375302663438256,0.653168723424425,0.6845146274796352,False,balanced,log_loss,15.0,0.3,,2,10,1000,-1,73
4,2,2227,1826,557,3,0.5834829443447038,0.4688796680497925,0.5207373271889401,0.4934497816593886,0.5867768405405079,0.5813499593385741,False,balanced,log_loss,15.0,0.3,,2,10,1000,-1,73
4,3,2227,1802,557,15,0.5870736086175943,0.4691943127962085,0.456221198156682,0.4626168224299065,0.5859850652981684,0.5975738682569802,False,balanced,log_loss,15.0,0.3,,2,10,1000,-1,73
4,4,2227,1828,557,8,0.5673249551166966,0.4508196721311475,0.5069124423963134,0.4772234273318872,0.5710504394202033,0.5551504472756844,False,balanced,log_loss,15.0,0.3,,2,10,1000,-1,73
4,5,2228,1818,556,17,0.5827338129496403,0.4611398963730569,0.4101382488479262,0.4341463414634146,0.5776538993945557,0.5613011976129303,False,balanced,log_loss,15.0,0.3,,2,10,1000,-1,73
5,1,2227,1826,557,24,0.6499102333931778,0.5477178423236515,0.6055045871559633,0.5751633986928104,0.652534931405557,0.6799139400828123,True,balanced,entropy,20.0,0.7,0.7652162719148826,15,3,400,-1,73
5,2,2227,1826,557,3,0.585278276481149,0.4678899082568807,0.4700460829493088,0.4689655172413793,0.5854495765683946,0.5933044185416101,True,balanced,entropy,20.0,0.7,0.7652162719148826,15,3,400,-1,73
5,3,2227,1802,557,15,0.5637342908438061,0.4429824561403508,0.4654377880184331,0.4539325842696629,0.5655397000699878,0.5884657088641909,True,balanced,entropy,20.0,0.7,0.7652162719148826,15,3,400,-1,73
5,4,2227,1828,557,8,0.547576301615799,0.429718875502008,0.4930875576036866,0.4592274678111588,0.5519392069888676,0.5346028734074275,True,balanced,entropy,20.0,0.7,0.7652162719148826,15,3,400,-1,73
5,5,2228,1818,556,17,0.5629496402877698,0.4444444444444444,0.4792626728110599,0.4611973392461197,0.5655665678485988,0.5698924731182795,True,balanced,entropy,20.0,0.7,0.7652162719148826,15,3,400,-1,73
6,1,2227,1826,557,24,0.6157989228007181,1.0,0.018348623853211,0.036036036036036,0.4767078266486531,0.6646369516386567,True,,log_loss,20.0,log2,0.7577150834103576,18,33,800,-1,73
6,2,2227,1826,557,3,0.6104129263913824,0.0,0.0,0.0,0.4627433555698328,0.5817497966928706,True,,log_loss,20.0,log2,0.7577150834103576,18,33,800,-1,73
6,3,2227,1802,557,15,0.6032315978456014,0.3333333333333333,0.0184331797235023,0.0349344978165938,0.4715921565959443,0.5773515857956085,True,,log_loss,20.0,log2,0.7577150834103576,18,33,800,-1,73
6,4,2227,1828,557,8,0.6122082585278277,0.6666666666666666,0.0092165898617511,0.0181818181818181,0.4700140099438836,0.5246001626457034,True,,log_loss,20.0,log2,0.7577150834103576,18,33,800,-1,73
6,5,2228,1818,556,17,0.6097122302158273,0.0,0.0,0.0,0.4618825609903139,0.5665484006905644,True,,log_loss,20.0,log2,0.7577150834103576,18,33,800,-1,73
7,1,2227,1826,557,24,0.6481149012567325,0.7291666666666666,0.1605504587155963,0.2631578947368421,0.570941916459113,0.6825390381857054,False,,entropy,50.0,0.3,,17,28,300,-1,73
7,2,2227,1826,557,3,0.6104129263913824,0.0,0.0,0.0,0.4627433555698328,0.5889875304960694,False,,entropy,50.0,0.3,,17,28,300,-1,73
7,3,2227,1802,557,15,0.5960502692998204,0.42,0.0967741935483871,0.1573033707865168,0.5095440921431242,0.5878828950935213,False,,entropy,50.0,0.3,,17,28,300,-1,73
7,4,2227,1828,557,8,0.6122082585278277,1.0,0.0046082949308755,0.0091743119266055,0.4668340035436045,0.5336676606126322,False,,entropy,50.0,0.3,,17,28,300,-1,73
